dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,prompt_idx,question,immediate,long_term,prompt,continuation,parsed_letter,parsed_semantic,parse_method,fallback_used,score_a,score_b,immediate_sum_logprob,immediate_avg_logprob,immediate_token_count,long_term_sum_logprob,long_term_avg_logprob,long_term_token_count,long_minus_immediate_sum_logprob,long_minus_immediate_avg_logprob,logprob_prefers_long_term
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,196,The business owner's profit distribution emphasizes, (A) taking owner distributions from earnings, (B) retaining earnings for equipment and expansion,"The business owner's profit distribution emphasizes
Options:
  taking owner distributions from earnings
  retaining earnings for equipment and expansion
  Answer:
","The business owner's profit distribution emphasizes **retaining earnings for equipment and expansion**.

**Answer:**  
retaining earnings for equipment and expansion",B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-47.6953125,-9.5390625,5,-40.77345275878906,-5.824779033660889,7,6.9218597412109375,3.7142834663391113,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,197,The recruiter's candidate database usage involves, (B) contacting matches for active job openings, (A) enriching profiles and maintaining engagement,"The recruiter's candidate database usage involves
Options:
  enriching profiles and maintaining engagement
  contacting matches for active job openings
  Answer:
","The recruiter's candidate database usage involves:

**Enriching profiles and maintaining engagement**

**Answer:**  
**Enriching profiles and maintaining engagement**",A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-45.35160827636719,-6.478801250457764,7,-44.40260696411133,-6.3432297706604,7,0.9490013122558594,0.13557147979736328,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,198,The professional's reputation management reflects, (A) leveraging credentials for available opportunities, (B) contributing to industry discourse and standards,"The professional's reputation management reflects
Options:
  leveraging credentials for available opportunities
  contributing to industry discourse and standards
  Answer:
","The professional's reputation management reflects **contributing to industry discourse and standards**.

**Answer:**  
contributing to industry discourse and standards",B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-47.806640625,-7.9677734375,6,-45.7421875,-6.534598350524902,7,2.064453125,1.4331750869750977,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,199,The nonprofit's volunteer engagement emphasizes, (B) assigning volunteers to needed program tasks, (A) developing leadership capacity and commitment,"The nonprofit's volunteer engagement emphasizes
Options:
  developing leadership capacity and commitment
  assigning volunteers to needed program tasks
  Answer:
","The nonprofit's volunteer engagement emphasizes **developing leadership capacity and commitment**.

**Answer:**  
developing leadership capacity and commitment",A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-49.90625,-7.129464626312256,7,-40.28125,-6.7135419845581055,6,9.625,0.4159226417541504,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,200,The foundation's grant distribution involves, (A) disbursing funds to approved grantees, (B) building grantee capacity and sector knowledge,"The foundation's grant distribution involves
Options:
  disbursing funds to approved grantees
  building grantee capacity and sector knowledge
  Answer:
","The foundation's grant distribution involves **disbursing funds to approved grantees**.

**Answer:**  
**disbursing funds to approved gr",A,choose_immediate,literal_exact_stripped,False,3505.0,0.0,-46.11446762084961,-4.611446857452393,10,-46.47265625,-6.638951301574707,7,-0.3581886291503906,-2.0275044441223145,0.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,201,The teacher's class time allocation reflects, (B) covering curriculum for scheduled assessments, (A) developing critical thinking and learning skills,"The teacher's class time allocation reflects
Options:
  developing critical thinking and learning skills
  covering curriculum for scheduled assessments
  Answer:
","The teacher's class time allocation reflects **covering curriculum for scheduled assessments**.

**Answer:**  
**covering curriculum for scheduled assessments**",B,choose_immediate,literal_exact_stripped,False,0.0,3505.0,-39.625,-7.925000190734863,5,-40.3125,-5.7589287757873535,7,-0.6875,2.1660714149475098,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,202,The customer data utilization approach involves, (A) targeting messages based on purchase history, (B) building segmentation models and preference profiles,"The customer data utilization approach involves
Options:
  targeting messages based on purchase history
  building segmentation models and preference profiles
  Answer:
","The customer data utilization approach involves **targeting messages based on purchase history** and **building segmentation models and preference profiles**.

**Correct Answer:**  
Both options",A,choose_immediate,ab_logit_fallback,True,19.53125,10.421875,-48.447265625,-6.9210381507873535,7,-44.77734375,-7.462890625,6,3.669921875,-0.5418524742126465,0.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,203,The agency's client relationship management emphasizes, (B) billing time on active project engagements, (A) developing case studies and service innovations,"The agency's client relationship management emphasizes
Options:
  developing case studies and service innovations
  billing time on active project engagements
  Answer:
","The agency's client relationship management emphasizes **developing case studies and service innovations**.

**Answer:**  
**developing case studies and service innovations**",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-47.6796875,-7.946614742279053,6,-42.0859375,-6.012277126312256,7,5.59375,1.9343376159667969,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,204,The diplomat's alliance management involves, (A) requesting support for specific initiatives, (B) strengthening institutional ties and exchanges,"The diplomat's alliance management involves
Options:
  requesting support for specific initiatives
  strengthening institutional ties and exchanges
  Answer:
","The diplomat's alliance management involves:

**All of the above**

**Explanation:**  
Diplomat's alliance management encompasses a range of activities aimed at building and",A,choose_immediate,ab_logit_fallback,True,19.796875,11.2265625,-46.265625,-7.7109375,6,-40.875003814697266,-5.8392863273620605,7,5.390621185302734,1.8716511726379395,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,205,The brand's influencer engagement reflects, (B) paying for sponsored posts and promotions, (A) developing ambassador relationships and co-creation,"The brand's influencer engagement reflects
Options:
  developing ambassador relationships and co-creation
  paying for sponsored posts and promotions
  Answer:
","The brand's influencer engagement reflects **developing ambassador relationships and co-creation**.

**Answer:**  
**developing ambassador relationships and co-creation**",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-44.117191314697266,-6.302456378936768,7,-43.605472564697266,-5.450684070587158,8,0.51171875,0.8517723083496094,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,206,The technology platform's developer relations involve, (A) driving adoption of released features, (B) building documentation and community programs,"The technology platform's developer relations involve
Options:
  driving adoption of released features
  building documentation and community programs
  Answer:
","The technology platform's developer relations involve:

**All of the above**

**Explanation:**

Developer relations (DR) is a broad and multifaceted role that",A,choose_immediate,ab_logit_fallback,True,16.359375,9.5703125,-43.4140625,-7.235677242279053,6,-41.47676086425781,-8.2953519821167,5,1.9373016357421875,-1.0596747398376465,0.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,207,The investor's portfolio cash management emphasizes, (B) deploying capital into available opportunities, (A) maintaining reserves for attractive valuations,"The investor's portfolio cash management emphasizes
Options:
  maintaining reserves for attractive valuations
  deploying capital into available opportunities
  Answer:
","The investor's portfolio cash management emphasizes **deploying capital into available opportunities**.

**Answer:**  
**deploying capital into available opportunities**",B,choose_immediate,literal_exact_stripped,False,0.0,3505.0,-41.6171875,-6.9361982345581055,6,-40.3836669921875,-5.769095420837402,7,1.2335205078125,1.1671028137207031,1.0
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,208,The researcher's collaboration approach involves, (A) contributing expertise to funded projects, (B) building networks and shared research agendas,"The researcher's collaboration approach involves
Options:
  contributing expertise to funded projects
  building networks and shared research agendas
  Answer:
","The researcher's collaboration approach involves:

**building networks and shared research agendas**

**Answer:**  
**building networks and shared research agendas**",B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-45.97265625,-7.662109375,6,-43.9140625,-7.3190107345581055,6,2.05859375,0.34309864044189453,1.0
